title,price,size,address,link
Super schöne 3 Zimmer Wohnung in bester Lage in Charlottenburg. Hochwertige Möbel und Austattung,2.170 €,"97,07 m²","Nürnberger Straße 20, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/149640207
"Traumhafte 2-Zi-Wohnung in Toplage in Schöneberg, vollmöbliert und ausgestattet.",1.510 €,"64,5 m²","Eisenacher Straße 81, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/147556103
"Blueground ID343, Alt-Treptow",920 €,"39,51 m²","Bouchéstraße 17, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159202570
Erstbezug: Imposante Altbauresidenz               nahe Olivaer Platz,7.035 €,335 m²,"Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/158443347
"Familienfreundlicher, sanierter Altbau nahe des Ludwigkirchplatzes",3.943 €,167 m²,"Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/158444473
Charmantes Single Apartment - Möbliertes Wohnen in Toplage Dahlem,1.130 €,77 m²,"Dahlem, Berlin",https://www.immobilienscout24.de/expose/158456726
"Erstbezug: spektakuläres, großzügiges Terrassen-DG mit Lift in toller Lage dicht Stadtpark",3.626 €,"219,75 m²","Steglitz, Berlin",https://www.immobilienscout24.de/expose/159777833
"3-Raum-Wohnung - Blumenviertel Rudow,",925 €,63 m²,"Margueritenring 48, Rudow, Berlin",https://www.immobilienscout24.de/expose/159304406
Dachgeschoss - Erstbezug - in energetisch saniertem Altbau,1.530 €,65 m²,"Sachsenwaldstraße 11 a, Steglitz, Berlin",https://www.immobilienscout24.de/expose/159759804
FRITZ TOWER - Ausgezeichneter Ausblick - 14. Etage,999 €,24 m²,"Lehrter Strasse 24b, Moabit, Berlin",https://www.immobilienscout24.de/expose/157761061
Skandinavisch möblierte 2 Zimmer-Wohnung in bester Schöneberger Lage,1.920 €,"68,6 m²","Lindauer Straße 6, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/129156209
Unsere charmante 3-Zimmerwohnung in idyllischer Lage in Tegel,1.790 €,"76,47 m²","Am Tegeler Hafen 28h, Tegel, Berlin",https://www.immobilienscout24.de/expose/156551031
Erstbezug nach Sanierung * 4-RW mit Terrasse & Garten * HP * neue EBK * 2 Bäder * SP * Seezugang *,2.600 €,132 m²,"Godbersenstraße 27, Schmöckwitz, Berlin",https://www.immobilienscout24.de/expose/159403160
Möbliertes Wohnen am Roseneck! **EBK**,3.000 €,75 m²,"Hundekehlestraße 22, Schmargendorf, Berlin",https://www.immobilienscout24.de/expose/147262833
Hochwertig möblierte Wohnung  mit Einbauküche und Balkon/alles inklusive/ Endpreis für 1400,1.400 €,46 m²,"Havelberger Str. 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159773695
Stylisches 2-Zimmer Maisonette-Studio (45 m²) an der Spree - vollmöbliert mit Gym & Workspace,1.300 €,45 m²,"Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159773673
"Wunderschönes 1-Zimmer-Apartment an der Spree - perfekt für Berufstätige, Studierende & Expats",720 €,25 m²,"Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159772971
Erstbezug nach Sanierung mit Luxus EBK: Ideal für Paare oder Singles im Homeoffice,1.700 €,103 m²,"Wilhelmstadt, Berlin",https://www.immobilienscout24.de/expose/159768292
"Sanierte, helle 4 Zi -Whg am Mierendorffplatz (Charlottenburg) mit 2 Balkonen",2.000 €,108 m²,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158825617
High Park am Potsdamer Platz: Voll ausgestattete 4-Zimmer-Wohnung mit Terrasse und Weitblick über de,5.000 €,"135,1 m²","Tiergarten, Berlin",https://www.immobilienscout24.de/expose/159562344
BEFRISTET & BEZUGSFREI: möbliertes 2-Zimmer-Apartment zwischen KaDeWe und Lützow-Ufer,1.800 €,"82,47 m²","Derfflingerstraße 16, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/149059590
Große Singlewohnung mit Balkon und Wannenbad!,599 €,41 m²,"Havelländer Ring 1, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/159656191
Frisch gestrichen - Apartment mit Balkon und Wannenbad für max. 2 Personen!,739 €,"54,94 m²","Kastanienallee 123, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/159737222
"""Hoch hinaus""- 3 Zimmer für sportlich Aktive","631,81 €","74,33 m²","Zossener Straße 80, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/155542042
Tauschwohnung: Karl-Marx-Allee in den ehemaligen „Arbeiterpalästen“,768 €,61 m²,"Karl-Marx-Allee 131, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159756604
Tauschwohnung: Tauschen: 5-Zimmer-Idyl am Paul-Lincke-Ufer gg 3-4 Zi,1.207 €,117 m²,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159756843
Tauschwohnung: 2-Zimmer Altbau-Wohnung mit Balkon,800 €,58 m²,"Handjerystraße 2, Friedenau, Berlin",https://www.immobilienscout24.de/expose/159761063
Tauschwohnung: Große Altbauwohnung für Familie in Alt-Treptow,1.090 €,142 m²,"Plesserstraße 10, Alt-Treptow, Berlin",https://www.immobilienscout24.de/expose/159762131
"Tauschwohnung: Schöne 2,5 Zimmer Wohnung am Schäfersee",500 €,62 m²,"Tauschwohnungstraße 1, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159762515
Wohnungstausch: Oberseestraße 76,1.300 €,95 m²,"Oberseestraße 76, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/158264477
Wohnungstausch: Dunckerstraße 42,509 €,72 m²,"Dunckerstraße 42, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158264532
Wohnungstausch: Bahnhofstraße 43,1.240 €,114 m²,"Bahnhofstraße 43, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/158692867
Wohnungstausch: Torfstraße 12,720 €,59 m²,"Torfstraße 12, Wedding, Berlin",https://www.immobilienscout24.de/expose/158692902
Wohnungstausch: Geßlerstraße 19,510 €,50 m²,"Geßlerstraße 19, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/158692954
Wohnungstausch: Marienstraße 10B,725 €,59 m²,"Marienstraße B 10, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/158692958
Wohnungstausch: Mellenseestraße 50,593 €,75 m²,"Mellenseestraße 50, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/158693103
Wohnungstausch: Landsberger Allee 70,394 €,61 m²,"Landsberger Allee 70, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158693110
Wohnungstausch: Lauenburger Straße 9,780 €,70 m²,"Lauenburger Straße 9, Steglitz, Berlin",https://www.immobilienscout24.de/expose/158693121
Wohnungstausch: Chausseestraße 16,1.099 €,110 m²,"Chausseestraße 16, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158693154
Wohnungstausch: Liebigstraße 1,840 €,55 m²,"Liebigstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158694996
Wohnungstausch: Ebelingstraße 16,800 €,65 m²,"Ebelingstraße 16, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158935680
Wohnungstausch: Straße der Pariser Kommune 23,283 €,30 m²,"Straße der Pariser Kommune 23, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158935703
Wohnungstausch: Ohserring 33,593 €,68 m²,"Ohserring 33, Kaulsdorf, Berlin",https://www.immobilienscout24.de/expose/158935712
Wohnungstausch: Ahrweilerstraße 25C,830 €,55 m²,"Ahrweilerstraße C 25, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/158935775
Wohnungstausch: Schönhauser Allee 98,1.049 €,95 m²,"Schönhauser Allee 98, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158935789
Wohnungstausch: Donaustraße 10,1.250 €,74 m²,"Donaustraße 10, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/158988341
VOLLAUSGESTATTET UND BEREIT,1.350 €,80 m²,"Weißensee, Berlin",https://www.immobilienscout24.de/expose/159742777
Exklusive 4-Zimmer-Wohnung inkl. Stellplatz – Wohnen direkt am Wasser!,"2.232,84 €","97,08 m²","Wendenschloßstraße  330 D, Köpenick, Berlin",https://www.immobilienscout24.de/expose/157332268
Fully Furnished 1 Bedroom at Oliver Platz,1.350 €,46 m²,"Darmstädter 9, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/139944610
Für Pärchen oder die kleine Familie!,845 €,"60,32 m²","Rummelsburger Straße 38, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/102814861
Alles was das Herz begehrt!,"727,80 €","48,52 m²","Rummelsburger Straße 24, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/99522508
Wohnen am Park,4.200 €,200 m²,"Dahlem, Berlin",https://www.immobilienscout24.de/expose/159506646
Erstbezug nach Modernisierung 4 Zimmerwohnung mit Einbauküche und Balkon,1.320 €,"75,39 m²","Neustrelitzer Straße 17, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159761838
Lichtdurchflutetes Penthouse mit zwei XXL-Terrassen !,3.549 €,153 m²,"Lietzenburger Straße 86, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158564127
2 Zimmer Wohnung im Bergmannkiez / All-Inclusive,1.150 €,"48,68 m²","Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159732336
Moderne 2-Zimmer Wohnung mit Balkon und Arbeitsbereich,1.956 €,64 m²,"Bruchwitzstr. 14 14, Lankwitz, Berlin",https://www.immobilienscout24.de/expose/158706303
***Luxuspenthouse über 2 Ebenen mit atemberaubender Dachterrasse***,3.051 €,143 m²,"Marburger Str. 13, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159725303
Feines 1-Zimmer-Appartement mit Balkon.,680 €,"24,97 m²","Dovestr.  5, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158858527
gepflegte 1-Zimmerwohnung.,640 €,"45,72 m²","Körnerstraße  7, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/159112108
"Modernes Apartment fußläufig zum Boxhagener Platz, umgeben von zahlreichen Ausgehmöglichkeiten",1.060 €,"52,28 m²","Simon-Dach-Straße 13, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/147580077
Wunderschöne vollmöblierte 2 Zimmer Wohnung direkt am Boxhagener Platz.,1.390 €,"54,03 m²","Krossener Straße 11A, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/147556048
"Helle, möblierte 2-Zimmerwohnung mit Aufzug in Bestlage am Nollendorfplatz",1.470 €,66 m²,"Kleiststr. 38, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159760648
"Elegante Komfortwohnung mit EBK, Parkett, Balkon und toller Ausstattung - Sophienstraße!","1.050,25 €","47,33 m²","Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159760644
"Geschmackvolle 2,5-Zimmer Altbau Wohnung mit Balkon im Prenzlauer Berg",1.690 €,74 m²,"Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/140530525
Moderne 2-Zimmer-Wohnung mit 2 BALKONEN und EBK im Neubauquartier 'Ferdinand's Garden',1.199 €,"54,25 m²","Ferdinand-Schultze-Straße 39, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159636174
3-Zimmer Wohnung in BERLIN,1.600 €,73 m²,"Säntisstraße 00, Marienfelde, Berlin",https://www.immobilienscout24.de/expose/159751703
Erstbezug 3-er WG in BERLIN,450 €,10 m²,"Säntisstraße 00, Marienfelde, Berlin",https://www.immobilienscout24.de/expose/159751468
Erstbezug 3-er WG in BERLIN,575 €,15 m²,"Säntisstraße 00, Marienfelde, Berlin",https://www.immobilienscout24.de/expose/159750636
Gute geschnittene 2 Zimmer Wohnung * Einbauküche * Balkon * Stellplatz * ab 01.09.2025,1.375 €,"52,67 m²","Rudi-Arndt-Str. 14, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159749015
Wunderschöne * 2 Zimmer Whg. * Balkon * Einbauküche,1.375 €,"52,67 m²","Rudi-Arndt-Str. 14, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159748876
DIE ZIMMEREI | Möbliertes 1-Zimmer-Apartment in Mitte für Studierende + Auszubildende| Basic Bude,"754,70 €","19,07 m²","Michaelkirchstraße 21, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/154154840
DIE ZIMMEREI | Möbliertes Apartment in Berlin Mitte | fully furnished apartment | Maxi Bude,"920,19 €","30,98 m²","Michaelkirchstraße 21, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/151614583
DIE ZIMMEREI | Zentrales + möbliertes 1-Zimmer-Apartment in Mitte | fully furnished | Bigger Bude,"766,99 €","20,86 m²","Michaelkirchstraße 21, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/144387379
DIE ZIMMEREI | All-inclusive: Apartment in Mitte für Studierende + Berufseinsteiger | Large Bude,"788,39 €","27,71 m²","Michaelkirchstraße 21, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/151614566
DIE ZIMMEREI | All-inclusive-Miete: möblierte 1-Zimmer-Wohnung in Berlin Mitte | Large Bude,"834,63 €","29,65 m²","Michaelkirchstraße 21, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/154173700
Ab August: Möblierte 1 Zimmerwohnung im Winsviertel,1.000 €,"41,5 m²","Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159556725
Moderne Erdgeschosswohnung in grüner Lage,1.050 €,50 m²,"Grünau, Berlin",https://www.immobilienscout24.de/expose/159747041
"""Erstbezug"" - moderne 2-Zimmer Wohnung
***Balkon***Fußbodenheizung***TG-Stellplatz",1.139 €,"63,32 m²","Grünau, Berlin",https://www.immobilienscout24.de/expose/159654288
"""Erstbezug"" - moderne 3-Zimmer Wohnung mit großen Balkon ***EBK***Fußbodenheizung***TG-Stellplatz",1.649 €,"90,73 m²","Köpenick, Berlin",https://www.immobilienscout24.de/expose/159657728
"Traumhafte DG-Wohnung mit großer Terrasse, unweit der Spree ***EBK***Parkett***TG-Stellplatz***",1.169 €,66 m²,"Köpenick, Berlin",https://www.immobilienscout24.de/expose/159658372
"ZIONSKIRCHPLATZ! DESIGN-PENTHOUSE BERLIN MITTE 3 ZI., LIFT, DUSCHE, EBK, 5.OG, MÖBLIERT & AB SOFORT!",1.988 €,71 m²,"Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159090933
Ihre Wohlfühloase mit Erholungsfaktor,1.800 €,120 m²,"Staaken, Berlin",https://www.immobilienscout24.de/expose/159539449
Moderne 4-Zimmer-Luxuswohnung mit Garten und Pool,1.800 €,120 m²,"Staaken, Berlin",https://www.immobilienscout24.de/expose/159539411
"Stilvolle, neuwertige 2-Zimmer-Terassenwohnung",1.700 €,60 m²,"Staaken, Berlin",https://www.immobilienscout24.de/expose/159539376
"Frisch saniert und muckelig gemütlich - mit Balkon, Wannenbad - OHNE Aufzug!",769 €,"54,5 m²","Kastanienallee 60, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/159737310
Urbanes Wohnen am Puls Berlins: 1-Zimmer-Wohnung mit Wintergarten direkt am Ku'damm,1.099 €,"44,59 m²","Kurfürstendamm 135, Halensee, Berlin",https://www.immobilienscout24.de/expose/159723711
Wohnungstausch: Bernkasteler Straße 4,319 €,55 m²,"Bernkasteler Straße 4, Weißensee, Berlin",https://www.immobilienscout24.de/expose/158264615
Wohnungstausch: Havelberger Straße 18,312 €,31 m²,"Havelberger Straße 18, Moabit, Berlin",https://www.immobilienscout24.de/expose/158264683
Wohnungstausch: Perler Straße 14B,825 €,65 m²,"Perler Straße B 14, Weißensee, Berlin",https://www.immobilienscout24.de/expose/158264688
Wohnungstausch: Helene-Weigel-Platz 6,266 €,45 m²,"Helene-Weigel-Platz 6, Marzahn, Berlin",https://www.immobilienscout24.de/expose/158358953
Wohnungstausch: Goldbeckweg 23,342 €,47 m²,"Goldbeckweg 23, Haselhorst, Berlin",https://www.immobilienscout24.de/expose/158988345
Wohnungstausch: Werderstraße 16,750 €,59 m²,"Werderstraße 16, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/158988433
Wohnungstausch: Weichselstraße 31,1.400 €,65 m²,"Weichselstraße 31, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158988454
Wohnungstausch: Horstweg 31,1.267 €,66 m²,"Horstweg 31, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159001486
Wohnungstausch: Rigaer Straße 27,695 €,40 m²,"Rigaer Straße 27, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159001515
Wohnungstausch: Pflügerstraße 75,980 €,120 m²,"Pflügerstraße 75, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159001567
Wohnungstausch: Sonnenallee 126,787 €,67 m²,"Sonnenallee 126, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159001636
Wohnungstausch: Flensburger Straße 18,800 €,81 m²,"Flensburger Straße 18, Hansaviertel, Berlin",https://www.immobilienscout24.de/expose/159001661
Wohnungstausch: Helmholtzstraße 21,665 €,79 m²,"Helmholtzstraße 21, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159001695
Wohnungstausch: Anton-Webern-Weg 5,425 €,64 m²,"Anton-Webern-Weg 5, Rosenthal, Berlin",https://www.immobilienscout24.de/expose/159057316
Wohnungstausch: Friedenauer Höhe 23,770 €,62 m²,"Friedenauer Höhe 23, Friedenau, Berlin",https://www.immobilienscout24.de/expose/159057378
Wohnungstausch: Straße 574,1.200 €,90 m²,"Straße 574, Rahnsdorf, Berlin",https://www.immobilienscout24.de/expose/159057387
Wohnungstausch: Küstriner Str. 1A,233 €,33 m²,"Küstriner Str. A 1, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159057413
Wohnungstausch: Weserstraße 56,750 €,63 m²,"Weserstraße 56, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159057525
Wohnungstausch: Dieffenbachstraße 36,724 €,81 m²,"Dieffenbachstraße 36, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159059774
Wohnungstausch: Berliner Straße 124,2.260 €,154 m²,"Berliner Straße 124, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159238047
"Tauschwohnung: 2Z-WHG in Westend gegen 2,5+Z innerhalb des Rings",557 €,61 m²,"Tauschwohnungstraße 1, Westend, Berlin",https://www.immobilienscout24.de/expose/159732492
Tauschwohnung: TOP LOCATION Boxhagener Platz (unlimited contract exchange),820 €,70 m²,"wühlischstrasse 40, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159736088
"Tauschwohnung: Altbauwohnung im Hinterhof, zentrale Lage - nur LANDESEIGENE",350 €,50 m²,"Berliner Straße 51, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159736217
Tauschwohnung: Ruhige 2-Zimmerwohung in Wilhelmsruh,860 €,80 m²,"Tauschwohnungstraße 1, Rosenthal, Berlin",https://www.immobilienscout24.de/expose/159736642
"Tauschwohnung: Täusche unsere Wohnung gegen eine 3,5 bis 4 Zimmer wohnung",432 €,71 m²,"Zweibrückerstr  1, Falkenhagener Feld, Berlin",https://www.immobilienscout24.de/expose/159738664
Familienwohnung in Ku´damm Nähe!,2.265 €,"113,25 m²","Konstanzer Str. 53, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/158701345
Befristet: Historisches Wohnen in großzügiger Maisonette-Wohnung,2.500 €,111 m²,"Frankfurter Tor 2, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158713594
Modernisierte 2 Zimmer Wohnung am Lindenufer,1.150 €,"62,17 m²","Lindenufer 19, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159730828
Wohnung mit Altbaucharme und Balkon,2.675 €,107 m²,"Steglitz, Berlin",https://www.immobilienscout24.de/expose/148503700
Wohnung mit Altbaucharme und Balkon,2.125 €,85 m²,"Steglitz, Berlin",https://www.immobilienscout24.de/expose/148504047
Stilvolle 1-Zimmer-Wohnung in Berlin Wedding,1.650 €,42 m²,"Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/148542650
Stilvoll möblierte 2-Zimmer-Wohnung im grünen Zehlendorf,1.940 €,55 m²,"Zehlendorf, Berlin",https://www.immobilienscout24.de/expose/148818177
